image_id,image_path,true_label,architecture,model_name,layer_or_block,xai_method,predicted_label,confidence,correct,pearson,spearman,iou_top20,iou_otsu,z_spearman,z_iou_top20,n_sas
image_000124,data/val.X/n01514668/ILSVRC2012_val_00005505.JPEG,7,vit,vit_supervised,block_03,gmar,7,0.960500955581665,1,-0.107910395,-0.23728085,0.030178608,0.11738809,-1.4517614,-1.3643496,-1.4080555
image_000125,data/val.X/n01514668/ILSVRC2012_val_00009219.JPEG,7,vit,vit_supervised,block_03,gmar,7,0.9396084547042848,1,-0.06145161,0.13089389,0.034905903,0.032900028,0.80828464,-1.2908024,-0.24125886
image_000126,data/val.X/n01514668/ILSVRC2012_val_00014090.JPEG,7,vit,vit_supervised,block_03,gmar,7,0.9498319625854492,1,0.34172237,0.40728396,0.17655334,0.30245814,2.504909,0.91294503,1.708927
image_000127,data/val.X/n01514668/ILSVRC2012_val_00020451.JPEG,7,vit,vit_supervised,block_03,gmar,7,0.9940152764320374,1,0.3954826,0.45790112,0.2121505,0.42013678,2.8156233,1.4667648,2.141194
image_000128,data/val.X/n01514668/ILSVRC2012_val_00023551.JPEG,7,vit,vit_supervised,block_03,gmar,7,0.961640477180481,1,0.5492252,0.6772009,0.1772434,0.5436335,4.1617985,0.92368096,2.5427396
image_000129,data/val.X/n01514668/ILSVRC2012_val_00025431.JPEG,7,vit,vit_supervised,block_03,gmar,7,0.7967685461044312,1,0.36198908,0.416152,0.10249368,0.30305898,2.5593457,-0.23927337,1.1600362
image_000130,data/val.X/n01514668/ILSVRC2012_val_00027351.JPEG,7,vit,vit_supervised,block_03,gmar,7,0.9927567839622498,1,0.37558025,0.25813583,0.35411185,0.2950083,1.5893611,3.6753962,2.6323786
image_000131,data/val.X/n01514668/ILSVRC2012_val_00028221.JPEG,7,vit,vit_supervised,block_03,gmar,7,0.9885335564613342,1,-0.3292137,-0.3022691,0.124733835,0.21814507,-1.8506927,0.106738426,-0.87197715
image_000132,data/val.X/n01514668/ILSVRC2012_val_00028712.JPEG,7,vit,vit_supervised,block_03,gmar,7,0.9733675122261048,1,-0.023630023,-0.13227741,0.12726048,0.08236825,-0.80719626,0.14604785,-0.3305742
image_000133,data/val.X/n01514668/ILSVRC2012_val_00036368.JPEG,7,vit,vit_supervised,block_03,gmar,7,0.9925971031188964,1,0.1541676,0.22175388,0.09069174,0.20680976,1.3660301,-0.4228877,0.4715712
image_000134,data/val.X/n01514668/ILSVRC2012_val_00037070.JPEG,7,vit,vit_supervised,block_03,gmar,7,0.91440612077713,1,-0.30554312,-0.2894718,0.03661623,0.06703398,-1.7721364,-1.2641932,-1.5181649
image_000135,data/val.X/n01514668/ILSVRC2012_val_00038826.JPEG,7,vit,vit_supervised,block_03,gmar,7,0.921924352645874,1,0.62953335,0.51463217,0.53315,0.36191058,3.1638677,6.460868,4.812368
image_000136,data/val.X/n01514859/ILSVRC2012_val_00001114.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.9900896549224854,1,0.12203007,0.0727754,0.21508566,0.34712163,0.45152348,1.51243,0.98197675
image_000137,data/val.X/n01514859/ILSVRC2012_val_00006195.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.937199890613556,1,0.48108602,0.18459603,0.32567203,0.30627346,1.1379361,3.2329302,2.1854331
image_000138,data/val.X/n01514859/ILSVRC2012_val_00008125.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.9543301463127136,1,0.52290285,0.37421948,0.29689217,0.32786432,2.3019423,2.7851737,2.5435581
image_000139,data/val.X/n01514859/ILSVRC2012_val_00014879.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.9712647795677184,1,0.1571353,-0.035772093,0.1772434,0.20036818,-0.2147969,0.92368096,0.35444203
image_000140,data/val.X/n01514859/ILSVRC2012_val_00014917.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.7108604907989502,1,-0.11583485,-0.18396993,0.068398364,0.1260695,-1.1245115,-0.7697275,-0.9471195
image_000141,data/val.X/n01514859/ILSVRC2012_val_00021430.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.781788170337677,1,0.3278213,0.07256297,0.37724715,0.332924,0.45021948,4.035335,2.2427773
image_000142,data/val.X/n01514859/ILSVRC2012_val_00026271.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.5810077786445618,1,0.34298202,0.13767782,0.3284797,0.31379524,0.8499279,3.2766118,2.0632699
image_000143,data/val.X/n01514859/ILSVRC2012_val_00032162.JPEG,8,vit,vit_supervised,block_03,gmar,7,0.8070840239524841,0,0.71885,0.4093889,0.56287473,0.57990867,2.5178304,6.9233246,4.7205772
image_000144,data/val.X/n01514859/ILSVRC2012_val_00032310.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.77281254529953,1,0.4082533,0.16866086,0.3149895,0.31097254,1.0401179,3.0667317,2.0534248
image_000145,data/val.X/n01514859/ILSVRC2012_val_00037719.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.9778818488121032,1,0.122589946,0.21332261,0.13715936,0.07765272,1.3142745,0.3000545,0.80716455
image_000146,data/val.X/n01514859/ILSVRC2012_val_00039067.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.9089469909667968,1,0.32805046,-0.06878466,0.3177521,0.30742487,-0.41744503,3.109712,1.3461335
image_000147,data/val.X/n01514859/ILSVRC2012_val_00042135.JPEG,8,vit,vit_supervised,block_03,gmar,7,0.7464079260826111,0,0.3209197,-0.14392924,0.16670541,0.2281853,-0.8787212,0.75973123,-0.059494972
image_000148,data/val.X/n01514859/ILSVRC2012_val_00044276.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.9973300695419312,1,0.40373197,0.34055132,0.18335102,0.3419812,2.0952697,1.0187032,1.5569865
image_000149,data/val.X/n01514859/ILSVRC2012_val_00045551.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.6856253147125244,1,0.5897474,0.39049163,0.3774362,0.37963665,2.4018292,4.0382752,3.2200522
image_000150,data/val.X/n01514859/ILSVRC2012_val_00047753.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.6679491996765137,1,0.4655693,0.40027648,0.3644212,0.24305856,2.4618936,3.8357885,3.148841
image_000151,data/val.X/n01514859/ILSVRC2012_val_00048049.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.9268968105316162,1,0.3654266,0.3837496,0.20321305,0.3912273,2.360443,1.3277162,1.8440797
image_000152,data/val.X/n01514859/ILSVRC2012_val_00048242.JPEG,8,vit,vit_supervised,block_03,gmar,8,0.9976442456245422,1,0.42864913,0.18771231,0.33156428,0.34080756,1.1570654,3.3246017,2.2408335
image_000153,data/val.X/n01531178/ILSVRC2012_val_00000570.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9994176626205444,1,0.6076029,0.3167138,0.41064024,0.4763597,1.9489429,4.554864,3.2519035
image_000154,data/val.X/n01531178/ILSVRC2012_val_00004893.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9951985478401184,1,-0.12147416,-0.11383258,0.06959394,0.11174983,-0.69397235,-0.7511267,-0.72254956
image_000155,data/val.X/n01531178/ILSVRC2012_val_00009831.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9998119473457336,1,-0.1186139,-0.05349729,0.10748179,0.17399642,-0.32360327,-0.16166845,-0.24263586
image_000156,data/val.X/n01531178/ILSVRC2012_val_00010409.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9985736608505248,1,0.34097233,0.24300179,0.2936324,0.32775033,1.4964607,2.7344582,2.1154594
image_000157,data/val.X/n01531178/ILSVRC2012_val_00013270.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.8558177947998047,1,0.08940908,0.13311833,0.17263539,0.20746179,0.82193947,0.8519897,0.8369646
image_000158,data/val.X/n01531178/ILSVRC2012_val_00013407.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9989909529685974,1,0.44033003,0.26133174,0.42698705,0.46186757,1.6089792,4.809187,3.209083
image_000159,data/val.X/n01531178/ILSVRC2012_val_00016538.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.998982846736908,1,0.28970656,0.20598859,0.26693177,0.23577236,1.2692546,2.3190506,1.7941525
image_000160,data/val.X/n01531178/ILSVRC2012_val_00024256.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.999870538711548,1,-0.15219206,-0.15473868,0.017540302,0.15595254,-0.94507504,-1.5609759,-1.2530255
image_000161,data/val.X/n01531178/ILSVRC2012_val_00030071.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.999356210231781,1,0.31109226,0.34243846,0.21796116,0.35363686,2.106854,1.5571669,1.8320105
image_000162,data/val.X/n01531178/ILSVRC2012_val_00030320.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9998693466186525,1,-0.05206842,0.07560986,0.07205042,0.2498773,0.46892285,-0.71290886,-0.121993005
image_000163,data/val.X/n01531178/ILSVRC2012_val_00031086.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9790852069854736,1,0.23665744,0.18501797,0.20105314,0.2236552,1.1405262,1.2941124,1.2173193
image_000164,data/val.X/n01531178/ILSVRC2012_val_00032710.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9993301630020142,1,0.35163602,0.3651488,0.26733172,0.41207066,2.2462618,2.325273,2.2857676
image_000165,data/val.X/n01531178/ILSVRC2012_val_00032993.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9993001222610474,1,0.17755504,0.1555169,0.2712648,0.3572656,0.9594333,2.3864636,1.6729485
image_000166,data/val.X/n01531178/ILSVRC2012_val_00037611.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9999340772628784,1,0.7015169,0.66931593,0.6409418,0.60949033,4.113396,8.13789,6.125643
image_000167,data/val.X/n01531178/ILSVRC2012_val_00042032.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9999611377716064,1,0.34698334,0.2890029,0.3853268,0.3468003,1.778839,4.161038,2.9699385
image_000168,data/val.X/n01531178/ILSVRC2012_val_00047029.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9989615678787231,1,0.2489722,0.32147226,0.20040667,0.40686482,1.9781528,1.2840546,1.6311038
image_000169,data/val.X/n01531178/ILSVRC2012_val_00048710.JPEG,9,vit,vit_supervised,block_03,gmar,9,0.9999064207077026,1,0.11301592,-0.054608822,0.24200235,0.2141217,-0.33042645,1.9311992,0.80038637
image_000170,data/val.X/n01537544/ILSVRC2012_val_00001462.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9999953508377076,1,-0.21695232,-0.38964027,0.059935577,0.16490546,-2.387022,-0.9013913,-1.6442066
image_000171,data/val.X/n01537544/ILSVRC2012_val_00002449.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9999821186065674,1,0.24248387,0.18129489,0.23262098,0.26895073,1.117672,1.7852441,1.451458
image_000172,data/val.X/n01537544/ILSVRC2012_val_00003279.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9752404689788818,1,-0.18579166,-0.12957492,0.091344066,0.096781045,-0.790607,-0.41273883,-0.6016729
image_000173,data/val.X/n01537544/ILSVRC2012_val_00003557.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9999668598175048,1,0.06990864,0.07828066,0.14038976,0.05712873,0.4853176,0.35031286,0.4178152
image_000174,data/val.X/n01537544/ILSVRC2012_val_00005931.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9999911785125732,1,0.019063428,0.13581264,0.073483795,0.03735632,0.8384785,-0.6906085,0.073935
image_000175,data/val.X/n01537544/ILSVRC2012_val_00006328.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9999107122421264,1,0.27043885,0.23726386,0.25669923,0.270741,1.4612383,2.159853,1.8105457
image_000176,data/val.X/n01537544/ILSVRC2012_val_00020178.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.999996542930603,1,0.3609256,0.3343613,0.22196518,0.25794,2.0572724,1.6194614,1.838367
image_000177,data/val.X/n01537544/ILSVRC2012_val_00023438.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9999939203262328,1,0.44510257,0.26212257,0.3024463,0.26981375,1.6138338,2.871585,2.2427094
image_000178,data/val.X/n01537544/ILSVRC2012_val_00023573.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9997772574424744,1,0.16075024,0.17037696,0.21449749,0.12906334,1.050652,1.5032792,1.2769656
image_000179,data/val.X/n01537544/ILSVRC2012_val_00026259.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9922278523445128,1,-0.03086583,0.105537556,0.14455152,0.014773231,0.65263444,0.4150614,0.5338479
image_000180,data/val.X/n01537544/ILSVRC2012_val_00031716.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9999395608901978,1,-0.0750557,-0.13122705,0.016870156,0.11117255,-0.8007485,-1.5714022,-1.1860753
image_000181,data/val.X/n01537544/ILSVRC2012_val_00033196.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9984295964241028,1,0.16744706,0.3363822,0.17483172,0.08671108,2.0696776,0.8861601,1.4779189
image_000182,data/val.X/n01537544/ILSVRC2012_val_00035735.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.999994158744812,1,0.18634768,0.12322986,0.18202697,0.22682257,0.76123893,0.9981036,0.8796713
image_000183,data/val.X/n01537544/ILSVRC2012_val_00037454.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9999055862426758,1,0.2583784,0.3893615,0.30210835,0.4817123,2.3948917,2.8663268,2.6306093
image_000184,data/val.X/n01537544/ILSVRC2012_val_00041595.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9984810948371888,1,0.38863903,0.28427637,0.31887773,0.2940367,1.7498251,3.1272244,2.4385247
image_000185,data/val.X/n01537544/ILSVRC2012_val_00048659.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9999465942382812,1,0.83756185,0.47440886,0.80325216,0.80567086,2.9169564,10.663111,6.7900333
image_000186,data/val.X/n01537544/ILSVRC2012_val_00048829.JPEG,10,vit,vit_supervised,block_03,gmar,10,0.9999830722808838,1,0.27194583,0.32962072,0.3692612,0.15181369,2.0281723,3.9110897,2.969631
image_000187,data/val.X/n01560419/ILSVRC2012_val_00004037.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.999996781349182,1,0.22008976,0.080531135,0.20004784,0.19963974,0.49913216,1.2784718,0.888802
image_000188,data/val.X/n01560419/ILSVRC2012_val_00006603.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.9991890788078308,1,0.6560708,0.7273046,0.68304545,0.36494926,4.4693604,8.792937,6.631149
image_000189,data/val.X/n01560419/ILSVRC2012_val_00009807.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.993726372718811,1,-0.19406483,-0.230477,0.10437414,0.20971291,-1.4099959,-0.21001722,-0.81000656
image_000190,data/val.X/n01560419/ILSVRC2012_val_00011267.JPEG,11,vit,vit_supervised,block_03,gmar,9,0.6745567321777344,0,0.6635814,0.3589877,0.54471296,0.5960728,2.2084417,6.6407638,4.4246025
image_000191,data/val.X/n01560419/ILSVRC2012_val_00012870.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.999996542930603,1,0.058695093,0.020638658,0.15012605,0.25547314,0.13148132,0.50179,0.31663567
image_000192,data/val.X/n01560419/ILSVRC2012_val_00016840.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.999991774559021,1,0.24884264,0.23364629,0.20112501,0.29912108,1.4390318,1.2952305,1.3671312
image_000193,data/val.X/n01560419/ILSVRC2012_val_00018680.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.9999434947967528,1,0.30006653,0.25977418,0.25316852,0.3504189,1.5994182,2.1049223,1.8521702
image_000194,data/val.X/n01560419/ILSVRC2012_val_00021085.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.9999500513076782,1,0.504937,0.25388166,0.24950199,0.26914275,1.5632468,2.0478785,1.8055627
image_000195,data/val.X/n01560419/ILSVRC2012_val_00026010.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.9999984502792358,1,0.5583636,0.16054909,0.32209194,0.31460524,0.99032354,3.177231,2.0837774
image_000196,data/val.X/n01560419/ILSVRC2012_val_00026362.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.9999852180480956,1,-0.24966128,-0.28476077,0.05089005,0.1386614,-1.7432177,-1.0421214,-1.3926696
image_000197,data/val.X/n01560419/ILSVRC2012_val_00026929.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.9998583793640136,1,0.23610532,0.23281178,0.20436817,0.39559698,1.4339092,1.3456876,1.3897984
image_000198,data/val.X/n01560419/ILSVRC2012_val_00030283.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.998847723007202,1,0.29478145,0.15083541,0.16231397,0.16121565,0.930696,0.69140923,0.8110526
image_000199,data/val.X/n01560419/ILSVRC2012_val_00030966.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.963638961315155,1,0.6785432,0.63695645,0.52106696,0.6893778,3.914757,6.27288,5.0938187
image_000200,data/val.X/n01560419/ILSVRC2012_val_00031649.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.9997647404670716,1,-0.031424202,0.064842254,0.19997609,0.16917114,0.40282574,1.2773556,0.84009063
image_000201,data/val.X/n01560419/ILSVRC2012_val_00034720.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.994490385055542,1,0.096894026,0.12044732,0.13292319,0.24570926,0.74415827,0.23414814,0.4891532
image_000202,data/val.X/n01560419/ILSVRC2012_val_00042048.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.9998108744621276,1,-0.029466644,-0.035720833,0.07572753,0.18184853,-0.21448225,-0.6557005,-0.43509138
image_000203,data/val.X/n01560419/ILSVRC2012_val_00042600.JPEG,11,vit,vit_supervised,block_03,gmar,11,0.9824647307395936,1,0.19222939,0.12446356,0.28477246,0.34697142,0.768812,2.5966156,1.6827137
image_000204,data/val.X/n01582220/ILSVRC2012_val_00000476.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.9677219986915588,1,0.46609586,0.4844342,0.2345922,0.41436946,2.9784968,1.8159122,2.3972044
image_000205,data/val.X/n01582220/ILSVRC2012_val_00000963.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.999992609024048,1,0.16674371,-0.056948185,0.25137156,0.20172119,-0.34478667,2.076965,0.8660892
image_000206,data/val.X/n01582220/ILSVRC2012_val_00003092.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.99978369474411,1,0.45453602,0.40514994,0.3462106,0.29451796,2.4918094,3.5524688,3.022139
image_000207,data/val.X/n01582220/ILSVRC2012_val_00003665.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.9999582767486572,1,0.76647943,0.5513261,0.45999417,0.48456976,3.389114,5.3227105,4.355912
image_000208,data/val.X/n01582220/ILSVRC2012_val_00004559.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.9856624007225036,1,0.5607878,0.21764512,0.37885553,0.35931993,1.3408084,4.060358,2.7005832
image_000209,data/val.X/n01582220/ILSVRC2012_val_00010501.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.980350136756897,1,0.67757106,0.39937449,0.4085614,0.45151034,2.4563568,4.5225215,3.489439
image_000210,data/val.X/n01582220/ILSVRC2012_val_00011501.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.9813071489334106,1,0.8502053,0.46618843,0.7689257,0.6492036,2.8664951,10.129061,6.497778
image_000211,data/val.X/n01582220/ILSVRC2012_val_00024025.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.996947705745697,1,0.15470183,-0.047845103,0.2485693,0.2768154,-0.28890726,2.0333676,0.8722302
image_000212,data/val.X/n01582220/ILSVRC2012_val_00032667.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.9999481439590454,1,0.20854248,0.04952641,0.38360792,0.30771172,0.3088092,4.1342955,2.2215524
image_000213,data/val.X/n01582220/ILSVRC2012_val_00037806.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.2681199908256531,1,-0.035146646,-0.016755745,0.11196055,0.08654936,-0.09806477,-0.091988005,-0.09502639
image_000214,data/val.X/n01582220/ILSVRC2012_val_00037824.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.9999293088912964,1,-0.0048022643,0.1702055,0.028489444,0.102390334,1.0495996,-1.3906295,-0.17051494
image_000215,data/val.X/n01582220/ILSVRC2012_val_00037920.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.999971866607666,1,0.070820935,-0.030410364,0.119152494,0.15883133,-0.18188386,0.019904045,-0.080989905
image_000216,data/val.X/n01582220/ILSVRC2012_val_00039004.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.7337561249732971,1,0.22711605,0.28375748,0.23050515,0.3065839,1.74664,1.7523261,1.7494831
image_000217,data/val.X/n01582220/ILSVRC2012_val_00040439.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.9994018077850342,1,0.15114528,-0.02139321,0.27578974,0.1834191,-0.12653193,2.4568627,1.1651654
image_000218,data/val.X/n01582220/ILSVRC2012_val_00041051.JPEG,12,vit,vit_supervised,block_03,gmar,14,0.9055113196372986,0,0.1536406,0.014412079,0.265494,0.25714442,0.093259364,2.2966816,1.1949705
image_000219,data/val.X/n01582220/ILSVRC2012_val_00044192.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.9999619722366332,1,0.51686573,0.073145606,0.35887888,0.38741565,0.453796,3.7495615,2.1016788
image_000220,data/val.X/n01582220/ILSVRC2012_val_00044507.JPEG,12,vit,vit_supervised,block_03,gmar,12,0.9980753660202026,1,0.8372427,0.6059414,0.7540855,0.6635053,3.7243707,9.898176,6.8112736
image_000221,data/val.X/n01592084/ILSVRC2012_val_00005224.JPEG,13,vit,vit_supervised,block_03,gmar,13,0.7617465257644653,1,0.12500045,0.04908751,0.22420102,0.18141662,0.306115,1.6542466,0.9801808
image_000222,data/val.X/n01592084/ILSVRC2012_val_00009374.JPEG,13,vit,vit_supervised,block_03,gmar,13,0.9996683597564696,1,-0.118560664,-0.019896463,0.014813691,0.016770568,-0.11734412,-1.6033965,-0.86037034
image_000223,data/val.X/n01592084/ILSVRC2012_val_00015269.JPEG,13,vit,vit_supervised,block_03,gmar,13,0.9984973669052124,1,0.46733552,0.3132575,0.26509517,0.27095237,1.9277261,2.2904768,2.1091015
image_000224,data/val.X/n01592084/ILSVRC2012_val_00018167.JPEG,13,vit,vit_supervised,block_03,gmar,13,0.9981603026390076,1,0.19058383,-0.0718358,0.3598916,0.3264263,-0.4361745,3.7653172,1.6645713
image_000225,data/val.X/n01592084/ILSVRC2012_val_00019788.JPEG,13,vit,vit_supervised,block_03,gmar,13,0.9999827146530152,1,0.5919232,0.48711473,0.28898022,0.24071814,2.9949515,2.6620798,2.8285155
image_000226,data/val.X/n01592084/ILSVRC2012_val_00020660.JPEG,13,vit,vit_supervised,block_03,gmar,13,0.9998852014541626,1,0.29980427,0.26982158,0.21435054,0.29993564,1.6610943,1.5009929,1.5810436
image_000227,data/val.X/n01592084/ILSVRC2012_val_00025476.JPEG,13,vit,vit_supervised,block_03,gmar,13,0.9999852180480956,1,0.54005104,0.2935223,0.45618108,0.36298147,1.8065815,5.2633867,3.534984
image_000228,data/val.X/n01592084/ILSVRC2012_val_00032788.JPEG,13,vit,vit_supervised,block_03,gmar,13,0.9997153878211976,1,-0.0066573992,-0.232276,0.15515654,0.14571655,-1.421039,0.5800541,-0.42049244
image_000229,data/val.X/n01592084/ILSVRC2012_val_00035303.JPEG,13,vit,vit_supervised,block_03,gmar,13,0.9998339414596558,1,0.3631401,0.3668685,0.33679652,0.35869852,2.2568183,3.4060047,2.8314114
